type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V6,273,I0254,1600.0,0.0,0.0,0
V6,274,I0261,0.0,0.0,0.0,0
V6,274,I0305,1600.0,0.0,0.0,0
V6,275,I0338,0.0,0.0,0.0,0
V6,275,I0389,1600.0,0.0,0.0,0
V6,276,I0394,0.0,0.0,0.0,0
V6,276,I0469,1600.0,0.0,0.0,0
V6,277,I0476,0.0,0.0,0.0,0
V6,277,I0563,1600.0,0.0,0.0,0
V6,278,I0572,0.0,0.0,0.0,0
V6,278,I0592,1600.0,0.0,0.0,0
V6,279,I0602,0.0,0.0,0.0,0
V6,279,I0650,1600.0,0.0,0.0,0
V6,280,I0713,0.0,0.0,0.0,0
V6,280,I0736,1600.0,0.0,0.0,0
V6,281,I0745,0.0,0.0,0.0,0
V6,281,I0752,1600.0,0.0,0.0,0
V6,282,I0771,0.0,0.0,0.0,0
V6,282,I0786,1600.0,0.0,0.0,0
V6,283,I0792,0.0,0.0,0.0,0
V6,283,I0825,1600.0,0.0,0.0,0
V6,284,I0843,0.0,0.0,0.0,0
V6,284,I0848,1600.0,0.0,0.0,0
V6,285,I0884,0.0,0.0,0.0,0
V6,285,I0902,1600.0,0.0,0.0,0
V6,286,I0909,0.0,0.0,0.0,0
V6,286,I0979,1600.0,0.0,0.0,0
V6,287,I1009,0.0,0.0,0.0,0
V6,287,I1044,1600.0,0.0,0.0,0
V6,288,I0018,0.0,0.0,0.0,0
V6,288,I0188,1600.0,0.0,0.0,0
V6,289,I0317,0.0,0.0,0.0,0
V6,289,I0355,1600.0,0.0,0.0,0
V6,290,I0357,0.0,0.0,0.0,0
V6,290,I0432,1600.0,0.0,0.0,0
V6,291,I0457,0.0,0.0,0.0,0
V6,291,I0585,1600.0,0.0,0.0,0
V6,292,I0598,0.0,0.0,0.0,0
V6,292,I0669,1600.0,0.0,0.0,0
V6,293,I0670,0.0,0.0,0.0,0
V6,293,I0743,1600.0,0.0,0.0,0
V6,294,I0754,0.0,0.0,0.0,0
V6,294,I0790,1600.0,0.0,0.0,0
V6,295,I0833,0.0,0.0,0.0,0
V6,295,I0899,1600.0,0.0,0.0,0
V6,296,I0905,0.0,0.0,0.0,0
V6,296,I0934,1600.0,0.0,0.0,0
V6,297,I1104,0.0,0.0,0.0,0
V6,297,I1115,1600.0,0.0,0.0,0
V6,298,I1132,0.0,0.0,0.0,0
V6,298,I0145,1600.0,0.0,0.0,0
V6,299,I0082,0.0,0.0,0.0,0
V6,299,I0088,1600.0,0.0,0.0,0
V6,300,I0197,0.0,0.0,0.0,0
V6,300,I0266,1600.0,0.0,0.0,0
V6,301,I0623,0.0,0.0,0.0,0
V6,301,I0845,1200.0,0.0,0.0,1
V6,301,I0055,2400.0,0.0,0.0,1
V6,302,I0915,0.0,0.0,0.0,0
V6,302,I1135,1600.0,0.0,0.0,0
V6,303,I1138,0.0,0.0,0.0,0
V6,303,I1158,1600.0,0.0,0.0,0
V6,304,I1174,0.0,0.0,0.0,0
V6,304,I0020,1600.0,0.0,0.0,0
V6,305,I0026,0.0,0.0,0.0,0
V6,305,I0053,1600.0,0.0,0.0,0
V6,306,I0184,0.0,0.0,0.0,0
V6,306,I0202,1600.0,0.0,0.0,0
V6,307,I0223,0.0,0.0,0.0,0
V6,307,I0244,1600.0,0.0,0.0,0
V6,308,I0255,0.0,0.0,0.0,0
V6,308,I0398,1600.0,0.0,0.0,0
V6,309,I0400,0.0,0.0,0.0,0
V6,309,I0413,1600.0,0.0,0.0,0
V6,310,I0546,0.0,0.0,0.0,0
V6,310,I0568,1600.0,0.0,0.0,0
V6,311,I0570,0.0,0.0,0.0,0
V6,311,I0594,1600.0,0.0,0.0,0
V6,312,I0643,0.0,0.0,0.0,0
V6,312,I0673,1600.0,0.0,0.0,0
V6,313,I0732,0.0,0.0,0.0,0
V6,313,I0738,1600.0,0.0,0.0,0
V6,314,I0824,0.0,0.0,0.0,0
V6,314,I0830,1600.0,0.0,0.0,0
V6,315,I0890,0.0,0.0,0.0,0
V6,315,I0907,1600.0,0.0,0.0,0
V6,316,I0940,0.0,0.0,0.0,0
V6,316,I1075,1600.0,0.0,0.0,0
V6,317,I1095,0.0,0.0,0.0,0
V6,317,I1141,1600.0,0.0,0.0,0
V6,318,I1177,0.0,0.0,0.0,0
V6,318,I1204,1600.0,0.0,0.0,0
V6,319,I1231,0.0,0.0,0.0,0
V6,319,I1241,1600.0,0.0,0.0,0
V6,320,I1264,0.0,0.0,0.0,0
V6,320,I1265,1600.0,0.0,0.0,0
V6,321,I1287,0.0,0.0,0.0,0
V6,321,I0496,1600.0,0.0,0.0,0
V6,322,I0083,0.0,0.0,0.0,0
V6,322,I0159,1600.0,0.0,0.0,0
V6,322,I0165,2800.0,0.0,0.0,0
V6,322,I0138,0.0,1200.0,0.0,0
V6,323,I0269,0.0,0.0,0.0,0
V6,323,I0390,1600.0,0.0,0.0,0
V6,324,I0412,0.0,0.0,0.0,0
V6,324,I0493,1600.0,0.0,0.0,0
V6,325,I0499,0.0,0.0,0.0,0
V6,325,I0644,1600.0,0.0,0.0,0
V6,326,I0686,0.0,0.0,0.0,0
V6,326,I0874,1600.0,0.0,0.0,0
V6,327,I0995,0.0,0.0,0.0,0
V6,327,I1015,1600.0,0.0,0.0,0
V6,328,I1017,0.0,0.0,0.0,0
V6,328,I1041,1600.0,0.0,0.0,0
V6,329,I1151,0.0,0.0,0.0,0
V6,329,I1286,1600.0,0.0,0.0,0
V6,330,I1298,0.0,0.0,0.0,0
V6,330,I0399,1600.0,0.0,0.0,0
V6,331,I0406,0.0,0.0,0.0,0
V6,331,I0009,1900.0,0.0,0.0,0
V6,332,I0498,0.0,0.0,0.0,0
V6,332,I0028,1900.0,0.0,0.0,0
V6,333,I0659,0.0,0.0,0.0,0
V6,333,I0104,1900.0,0.0,0.0,0
V6,334,I1037,0.0,0.0,0.0,0
V6,334,I0988,1900.0,0.0,0.0,0
V5,335,I1176,0.0,0.0,0.0,0
V5,335,I0106,1200.0,0.0,0.0,1
V5,335,I0144,2400.0,0.0,0.0,1
V5,335,I0577,3600.0,0.0,0.0,1
V6,336,I1171,0.0,0.0,0.0,0
V6,336,I1189,1000.0,0.0,0.0,0
V6,336,I1233,2000.0,0.0,0.0,1
V6,337,I0467,0.0,0.0,0.0,0
V6,337,I0769,1000.0,0.0,0.0,1
V6,337,I0819,2000.0,0.0,0.0,1
V6,337,I0141,3000.0,0.0,0.0,0
V6,338,I0815,0.0,0.0,0.0,0
V6,338,I1142,1000.0,0.0,0.0,0
